12	3	1	Jehoram Does Evil
12	3	4	The Nations under Jehoram
12	4	1	The Increase of the Widow's Oil
12	4	8	The Shunammite's Son Is Raised
12	4	38	The Miracle of the Pottage
12	4	42	The Multiplication of the Loaves
12	5	1	The Healing of Naaman
12	6	1	The Floating Ax Head
12	6	8	Syria's Plans for War
12	6	13	God's Chariots and Horses
12	6	18	Syria's Army Is Blinded
12	6	24	The Siege of Samaria
12	6	30	The Prophesies of Elisha
12	8	1	Elisha and the Shunammite Woman
12	8	7	Elisha and the King of Syria
12	8	16	The Reign of Jehoram over Judah
12	8	25	Ahaziah Does Evil
12	8	28	The Battle against Syria
12	9	1	The Anointing of Jehu
12	9	14	Jehu Kills Joram
12	9	27	The Death of Ahaziah
12	9	30	The Fulfillment of Elisha's Prophesy
12	10	29	Jehu Departs not from the Sins of Jeroboam
12	10	32	The Nations under Jehu
12	10	34	The Death of Jehu
12	11	1	The Salvation of Joash
12	11	4	The Overthrow of Athaliah
12	11	13	The Death of Athaliah
12	11	17	The Renewal of the Covenant
12	12	1	Jehoash Does Right
12	12	4	The Spiritual State of the Nation under Jehoash
12	12	17	The Nations under Jehoash
12	12	19	The Death of Joash
12	13	1	The Reign of Jehoahaz over Israel
12	13	10	The Rule of Jehoash
12	13	14	The Prophesy of Israel's Victory
12	13	20	The Death of Elisha
12	13	21	Resurraction at the Tomb of Elisha
12	13	22	Israel's Victory over Syria
12	14	1	Amaziah Does Right
12	14	7	The Nations under Amaziah
12	14	15	The Death of Jehoash
12	14	17	The Death of Amaziah
12	14	23	The Reign of Jeroboam 2 over Israel
12	15	1	The Reign of Azariah over Judah
12	15	8	The Reign of Zachariah over Israel
12	15	13	The Reign of Shallum over Israel
12	15	16	The Reign of Menahem over Israel
12	15	23	The Reign of Pekahiah over Israel
12	15	27	The Reign of Pekah over Israel
12	15	32	The Reign of Jotham over Judah
12	16	1	Ahaz Does not Do Right
12	16	5	The State of the Nations under Ahaz
12	16	19	The Death of Ahaz
12	17	1	Hoshea Does Evil
12	17	3	The Imprisonment of Hoshea
12	17	5	The Captivity of Samaria
12	17	7	The Reasons for the Captivity
12	17	24	The Sins of the Foreigners
12	18	1	Hezekiah Does Right
12	18	9	Israel Is Besieged by Assyria
12	18	13	The First Invasion by Assyria
12	18	17	The Second Invasion by Assyria
12	20	1	The Miraculous Recovery of Hezekiah
12	20	12	The Wealth of Judah Is Exposed to Babylon
12	20	14	The Prophecy of the Babylonian Exile
12	20	20	The Death of Hezekiah
12	21	1	Manasseh Does Evil
12	21	16	The Nations under Manasseh
12	21	17	The Death of Manasseh
12	21	19	The Reign of Amon over Judah
12	22	1	Josiah Does Right
12	22	3	The Temple Is Restored
12	22	8	The Book of the Law Is Discovered
12	22	11	The Repentance of Josiah
12	22	15	The Prophecy of Blessing
12	23	1	The Institution of the Covenant
12	23	4	The Reforms because of the Covenant
12	23	28	The State of the Nations under Josiah
12	23	30	The Death of Josiah
12	23	31	The Reign of Jehoahaz over Judah
12	23	35	The Reign of Jehoiakim over Judah
12	24	8	The Reign of Jehoiachin over Judah
12	24	17	Zedekiah Does Evil
12	24	20	The Nations under Zedekiah
12	25	22	The Governorship of Gedaliah
12	25	27	Jehoiachin Lifted up out of Prison in Babylon
13	1	1	The Genealogy from Adam to Noah
13	1	5	The Sons of Japheth
13	1	8	The Sons of Ham
13	1	17	The Sons of Shem
13	1	28	The Genealogy from Abraham to Isaac
13	1	35	The Sons of Esau
13	1	51	The Dukes of Edom
13	2	1	The Genealogy of the Sons of Jacob
13	2	3	The Genealogy of the Sons of Judah
13	3	1	The Genealogy of the Sons of David
13	3	10	The Genealogy of the Sons of Solomon
13	4	1	The Genealogy of Judah
13	4	24	The Genealogy of Simeon
13	5	1	The Genealogy of Reuben
13	5	11	The Genealogy of Gad
13	5	23	The Genealogy of Manasseh
13	6	1	The High Priestly Line
13	6	16	The Levitical Line
13	6	31	The Ministers of Song
13	6	49	The Generations of Aaron
13	6	54	The Dwelling Places of the Priests and Levites
13	7	1	The Genealogy of Issachar
13	7	6	The Genealogy of Benjamin
13	7	13	The Genealogy of Naphtali
13	7	14	The Genealogy of Manasseh
13	7	20	The Genealogy of Ephraim
13	7	30	The Genealogy of Asher
13	8	1	The Genealogy of Benjamin
13	9	1	The Genealogy of the Twelve Tribes Who Returned
13	9	10	The Genealogy of the Priests Who Returned
13	9	14	The Genealogy of the Levites Who Returned
13	9	35	The Genealogy of Saul
13	10	1	The House of Saul Dies in Battle
13	10	8	The Philistines Defile Saul
13	10	13	Saul Died for His Transgressions
13	11	1	David Anointed King
13	11	4	The Conquest of Jerusalem
13	11	10	The Chief of the Mighty Men of David
13	11	15	The Thirty Captains
13	11	26	The Valiant Men of the Armies
13	12	1	The Mighty Men at Ziklag
13	12	23	The Mighty Men at Hebron
13	13	1	Preparation to Bring Again the Ark of God
13	13	6	God Smites Uzza
13	14	1	Building an House for David
13	14	3	The Children of David in Jerusalem
13	14	8	David Defeats the Philistines
13	15	1	Sanctification to Bring up the Ark of God
13	15	25	Bringing up the Ark with Joy
13	16	1	Offering of Sacrifices
13	16	4	David Appoints Musicians
13	16	7	David's Psalm of Praise
13	16	37	Ministering Before the Ark Continually
13	17	1	David's Desire to Build God an House
13	17	3	Covenant to Establish the House of David
13	17	16	David's Prayer of Praise
13	18	1	Victory over the Philistines
13	18	2	Victory over Moab
13	18	3	Victory over Zobah
13	18	5	Victory over Syria
13	18	12	Victory over Edom
13	19	1	The Humiliation of David's Servants
13	19	6	Victory over the Ammonites
13	19	16	Victory over the Syrians
13	20	1	Victory over the Ammonites
13	20	4	Victory over the Philistine Giants
13	21	1	David Tempted by Satan
13	21	5	Numbering the People
13	21	7	David's Prayer
13	21	9	Three Choices of David
13	21	14	Judgment of Pestilence
13	21	18	Plague Stayed by Sacrifices
13	22	1	Materials for the Construction of the Temple
13	22	6	David's Charge to Solomon
13	22	17	David's Charge to the Princes of Israel
13	23	1	Numbering the Levites
13	23	7	Divisions of the Gershonites
13	23	12	Divisions of the Kohathites
13	23	21	Divisions of the Merarites
13	23	24	The Service of the Levites
13	24	1	The Divisions of the Sons of Aaron
13	24	20	Divisions of the Kohathites
13	24	26	Divisions of the Merarites
13	25	1	Divisions of the Orders of the Musicians
13	26	1	Divisions of the Porters
13	26	20	Divisions of the Treasurers of the Temple
13	26	29	Divisions of the Officers Outside the Temple
13	27	1	The Twelve Chief Fathers of Israel
13	27	16	The Rulers of the Twelve Tribes
13	27	25	The Royal Officers of David
13	27	32	The Counselors of David
13	28	1	David's Charge to Israel
13	28	9	David's Charge to Solomon
13	28	11	Pattern for the Temple
13	29	1	The Offerings of David for the House of God
13	29	6	The Offerings of Israel for the House of God
13	29	10	David's Final Prayer of Thanksgiving
13	29	20	Solomon Sits on the Throne
13	29	26	King David Dies
14	1	1	Solomon's Burnt Offerings
14	1	7	Solomon Asks for Wisdom
14	1	11	God Grants Solomon's Request
14	1	13	Solomon's Riches
14	2	1	Selection of the Temple Builders
14	2	3	Selection of Materials for the Temple
14	3	1	Solomon Begins Building the Temple
14	5	2	Bringing the Ark of the Lord
14	5	13	Glory Fills the Lord's House
14	6	1	Solomon Speaks to the Congregation 
14	6	12	The Prayer of Solomon
14	7	1	The Fire of the Lord
14	7	4	Sacrifices of the People
14	7	8	Israel Keeps the Feast of Tabernacles
14	7	12	The Lord Confirms the Covenant
14	8	1	Solomon's Territory Is Enlarged
14	8	7	Subjugation of Solomon's Enemies
14	8	11	Solomon Offers Sacrifices
14	8	17	Solomon's Business at the Sea Side
14	9	1	The Queen of Sheba Visits Solomon
14	9	13	The Riches of Solomon
14	9	29	The Death of Solomon
14	10	1	The Kingdom Is Divided
14	11	1	Judah Is Strengthened
14	12	1	Judah Is Weakened
14	12	13	The Death of Rehoboam
14	13	1	War between Abijah and Jeroboam
14	13	21	The Death of Abijah
14	14	1	Asa Does Right
14	14	9	Victory over the Ethiopians
14	15	1	The Exhortation of Azariah
14	15	8	Asa Puts away Idols
14	16	1	Victory over the Syrians
14	16	7	Hanani Rebukes Asa
14	16	11	The Death of Asa
14	17	1	Jehoshaphat Walks in the Ways of David
14	17	10	The Kingdom Is Expanded
14	18	1	Jehoshaphat and Ahab
14	19	5	Divisions of the Kingdom
14	20	1	Victory over Moab and Ammon
14	20	31	The Reign of Jehoshaphat 
14	20	35	The Sin and Death of Jehoshaphat
14	21	1	Jehoram Does Evil
14	21	8	The Revolt of Edom and Libnah
14	21	12	A Warning from Elijah
14	21	16	Philistines and Arabians Invade
14	21	18	The Death of Jehoram
14	22	1	Ahaziah Does Evil
14	22	10	The Reign of Athaliah
14	23	16	The Covenant of Jehoiada
14	24	1	Joash Does Right
14	24	4	Joash Repairs the House of the Lord
14	24	15	The Death of Jehoiada
14	24	17	Joash Slays the Son of Jehoiada
14	24	23	Judah Is Destroyed by Syria
14	24	25	The Death of Joash
14	25	1	Amaziah Does Right
14	25	5	Victory over Edom
14	25	14	The Idolatry of Amaziah
14	25	17	Judah Is Defeated by Israel
14	25	25	The Death of Amaziah
14	26	1	Uzziah Does Right
14	26	6	The Victories of Uzziah
14	26	16	Uzziah Transgresses with a Sinful Offering
14	26	22	The Death of Uzziah
14	27	1	The Reign of Jotham
14	28	1	Ahaz Does Evil
14	28	5	The Defeat of Judah
14	28	22	The Idolatry of Ahaz
14	28	26	The Death of Ahaz
14	29	1	Hezekiah Does Right
14	29	3	Sanctifying the House of God
14	29	20	The Restoration of Temple Worship
14	30	1	Keeping the Passover
14	30	23	Seven Other Feast Days
14	31	1	Destruction of the High Places
14	31	2	Offerings for the Priests and the Levites
14	31	11	Divisions of the Priests and the Levites
14	32	1	Assyria Encamps against Judah
14	32	23	The Restoration of King Hezekiah
14	32	27	The Riches of Hezekiah
14	32	31	The Sin of Hezekiah
14	32	32	The Death of Hezekiah
14	33	1	The Reign of Manasseh
14	33	21	The Reign of Amon
14	34	1	Josiah Does Right
14	34	3	Josiah Purges Judah of the High Places
14	34	8	Repairing the House of the Lord
14	34	14	Discovery of the Book of the Law
14	35	1	Keeping the Passover
14	35	20	The Death of Josiah
14	36	1	The Reign of Jehoahaz
14	36	4	The Reign of Jehoiakim
14	36	9	The Reign of Jehoiachin 
14	36	11	Zedekiah Does Evil
14	36	13	Destruction of Jerusalem
14	36	22	Proclamation of Cyrus to Return to Jerusalem
15	1	1	Proclamation of Cyrus
15	1	5	Gifts of Israel and Cyrus to Rebuild the House of the Lord
15	2	1	Leaders of the Return
15	2	3	The People
15	2	36	The Priests
15	2	40	The Levites
15	2	43	The Nethinims
15	2	59	The People
15	2	61	The Priests
15	2	64	The Whole Congregation
15	2	68	Gifts the People Gave
15	3	1	Spiritual Readying of the People
15	3	7	Foundation of the Temple Is Laid
15	4	1	Present Opposition under Darius
15	4	6	Later Opposition under Ahasuerus
15	4	7	Later Opposition under Artaxerxes
15	4	24	Work Ceases under Darius
15	5	1	Zerubbabel Begins to Rebuild the Temple
15	5	3	Opposition by Tatnai
15	5	6	The Letter to Darius
15	6	1	The Decree of King Darius
15	6	13	Completion of the Temple
15	6	16	Dedication of the Temple
15	6	19	Keeping the Passover
15	7	1	Preparation of Ezra
15	7	11	Letter of Artaxerxes
15	7	27	Response of Ezra
15	8	1	Numbering of the Israelites Who Returned
15	8	15	Acquiring of the Levites for the Temple
15	8	21	Ezra Proclaims a Fast
15	8	24	The Return to Jerusalem Is Completed
15	9	1	The People have not Separated Themselves
15	9	3	Lamentation of Ezra
15	9	5	Faithfulness of God
15	9	10	Israel Has Forsaken the Commandments of God
15	10	1	Lamentation of Israel
15	10	3	Institution of the Covenant
15	10	6	Separation Is Accepted
15	10	18	Separation of the Priests
15	10	23	Separation of the Levites
15	10	25	Separation of the People
16	1	1	Discovery that the Wall Is Broken Down
16	1	4	Nehemiah Intercedes with God
16	2	1	Nehemiah Intercedes with Artaxerxes
16	2	9	Nehemiah Comes to Jerusalem
16	2	12	Nehemiah Views the Broken Walls
16	2	17	Nehemiah Exhorts the People
16	2	19	Nehemiah Answers the Enemies
16	3	1	Record of the Builders
16	4	1	Opposition through Mockery
16	4	10	The People Are Discouraged
16	5	1	An Outcry Among the People
16	5	14	Unselfish Example of Nehemiah
16	6	1	Enemies Send Messages to Nehemiah
16	6	5	Enemies Invent Slander against Nehemiah
16	6	10	Enemies Attempt to Trap Nehemiah
16	6	15	The Wall Is Finished
16	7	1	The Organization of Jerusalem
16	7	5	The Plan Put into Nehemiah's Heart
16	7	7	The Leaders
16	7	8	The Men of Israel
16	7	39	The Priests
16	7	43	The Levites
16	7	46	The Nethinims
16	7	61	The Men of Israel
16	7	63	The Priests
16	7	66	The Whole Congregation
16	7	70	Gifts of the Remnant for the Work
16	8	1	Reading of the Law
16	8	9	Celebration Because of the Law
16	8	13	Israel Obeys the Law
16	9	1	Spiritual Preparations of Israel
16	9	4	Great Deliverances of God
16	9	16	Great Sins of Israel
16	9	32	Renewal of the Covenant
16	10	1	The Men that Sealed the Covenant
16	10	28	Requirements of the Covenant
16	11	1	The Plan to Resettle Jerusalem
16	11	3	Those Who Dwelt in Jerusalem
16	11	25	Those Who Dwelt Outside in Jerusalem
16	12	1	The Register of the Priests and the Levites
16	12	27	The Dedication of the Wall of the Jerusalem
16	13	1	Separation from the Heathen
16	13	10	Restoration of Support for the Levites
16	13	15	Restoration of the Sabbath
16	13	23	Restoration of Marriages to Foreign Wives
16	13	30	A Summary of the Restoration
17	1	1	Feasts of Ahasuerus
17	1	9	Refusal of Queen Vashti
17	1	13	Counsel to King Ahasuerus
17	1	19	The Royal Decree
17	2	1	Decree to Gather the Virgins
17	2	5	Purification of Esther
17	2	15	Esther Is Made Queen
17	2	21	Mordecai Reveals the Plot to Murder the King
17	3	1	Haman Is Promoted 
17	3	2	Mordecai Does not Bow To Haman
17	3	7	Haman Seeks to Destroy the Jews
17	3	10	Publication of the Decree
17	4	1	Lamentation of the Jews
17	4	4	Mordecai Speaks to Esther
17	4	15	Promise of Queen Esther
17	5	1	First Banquet of Queen Esther
17	5	9	Haman Plots to Kill mordecai
17	6	1	Reading from the Book of Chronicles
17	6	4	Plans to Honor Mordecai
17	6	10	Humiliation of Haman
17	7	1	Second Banquet of Queen Esther
17	7	5	Queen Esther Accuses Haman
17	7	9	Haman Is Hanged
17	8	1	Mordecai Is Given Haman's House
17	8	4	Esther's Petition to King Ahaseurus
17	8	7	A Second Royal Decree
17	8	15	Many Gentiles Are Converted
17	9	1	Victories on the First Day
17	9	12	Victories on the Second Day
17	9	17	Feast of Purim
17	10	1	Fame of Mordecai
18	1	1	Circumstances of Job
18	1	6	First Assault of Satan
18	2	1	Second Assault of Satan
18	2	11	Job's Friends Come to Mourn with Him
18	3	1	First Speech of Job
18	4	1	Innocent Are Protected from Suffering
18	5	1	Eliphaz Believes that Job Is a Fool
18	5	8	Eliphaz Encourages Job to Not Despise the Discipline of God
18	6	1	Job's Great Anguish
18	6	14	Job Asks His Friends to Show Him Pity
18	7	1	Job Questions God's Continuing Trials
18	8	1	First Speech of Bildad
18	9	1	Job Answers His Friends
18	10	1	Job Questions His Oppression
18	11	1	First Speech of Zophar
18	12	1	Job Declares that Only God Knows the Truth
18	13	1	Job Beseeches God to Speak to Him
18	14	1	Job Mourns that Man Has Only One Life
18	15	1	Job's Mouth Condemns Him
18	15	14	The Wicked Suffer
18	16	1	Job Declares His Friends to Be Miserable Comforters
18	16	6	Job Laments over His Situation
18	16	15	Job Defends His Innocence
18	17	1	God Makes Job a Byword
18	18	1	Second Speech of Bildad
18	19	1	Job Responds to Bildad
18	20	1	Second Speech of Zophar
18	21	1	Job Responds to Zophar
18	22	1	Third Speech of Eliphaz
18	23	1	Job Will Come Forth as Gold
18	24	1	God Appears Unconcerned with the Wicked
18	25	1	Third Speech of Bildad
18	26	1	Job Responds to Bildad
18	27	1	Job Holds Fast His Righteousness
18	28	1	Job Observes that Man Cannot Discover Wisdom
18	29	1	Job Recalls the Blessings of His Past
18	30	1	Job Describes His Present Humiliation
18	31	1	Job Is Innocent of Sins of the Flesh
18	31	13	Job Is Innocent of Cruelty to the Needy
18	31	24	Job Is Innocent of Putting Confidence in God
18	31	29	Job Is Innocent of Rejoicing in the Sufferings
18	31	35	Job Pleads to Meet God and Defend Himself
18	32	1	Elihu Responds to the Older Men
18	33	1	Elihu Asks Job to Harken to His Speech
18	33	8	Elihu Recites Job's Complains
18	33	12	Elihu Answers Job's Complaints
18	34	1	Elihu Asks Job Again to Hearken to His Words
18	34	5	Elihu Recites Job's Complains
18	34	10	Elihu Answers Job's Complaints
18	35	1	Third Speech of Elihu
18	36	1	Elihu Believes that God Is Disciplining Job
18	36	22	Elihu Reminds Job of the Greatness of God
18	38	1	God Questions Job from the Realms of Creation
18	38	39	God Questions Job from the Realms of Animals
18	40	1	God Demands an Answer
18	40	3	First Answer of Job to God
18	40	6	God Tells Job to Save Himself
18	40	15	God Compares Job to the Power of Behemoth
18	41	1	God Compares Job to the Power of Leviathon
18	42	1	Job Confesses that He Does Not Understand
18	42	4	Job Repents
18	42	7	The Deliverance of Job and His Friends
19	1	1	Ways of the Righteous and the Ungodly
19	2	1	Coronation of the Lord's Anointed
19	3	1	Victory When Faced with Defeat
19	4	1	An Evening Prayer for Deliverance
19	5	1	A Morning Prayer for Guidance
19	6	1	Prayer for God's Mercy
19	7	1	The Just Reward of the Wicked
19	8	1	The Glory of God and the Dominion of Man
19	9	1	A Psalm of Praise for Victory over Enemies
19	10	1	Petition for God to Judge the Wicked
19	11	1	God Tries the Children of Men
19	12	1	The Pure Words of the Lord
19	13	1	Petition for God's Immediate Reply
19	14	1	Characteristics of the Godless
19	15	1	Characteristics of the Godly
19	16	1	Eternal Life for One Who Trusts
19	17	1	Hide Me under the Shadow of Thy Wings
19	18	1	Thanksgiving for God's Deliverance
19	19	1	The Works and the Words of God
19	20	1	Trust not in the Name of Horses or Chariots
19	21	1	Triumph of the King
19	22	1	Psalm of the Cross
19	23	1	Psalm of the Good Shepherd
19	24	1	Psalm of the King of Glory
19	25	1	Prayer for Teaching
19	26	1	Examine Me, O Lord, and Prove Me
19	27	1	Trust in the Lord and Be Not Afraid
19	28	1	Rejoice Because He Hears our Supplications
19	29	1	The Powerful Voice of the Lord
19	30	1	Praise for Deliverance
19	31	1	He Shall Strengthen Your Heart
19	32	1	The Blessedness of Forgiveness
19	33	1	God Considers All Man's Works
19	34	1	Seek the Lord
19	35	1	Petition for God's Intervention
19	36	1	Excellent Lovingkindness of God
19	37	1	Rest in the Lord
19	38	1	Heavy Burden of Sin
19	39	1	God Knows the Extent of Man's Days
19	40	1	Delight to do God's Will
19	41	1	The Blessedness of Those who Consider the Poor
19	42	1	Seek After the Lord
19	43	1	Hope in God
19	44	1	Prayer for God's Deliverance
19	45	1	The Psalm of the Great King
19	46	1	God Is Our Refuge and Strength
19	47	1	The Lord Shall Subdue all the Nations
19	48	1	The Praise of Mount Zion
19	49	1	Riches Cannot Redeem
19	50	1	The Lord Shall Judge all People
19	51	1	Confession and Forgiveness of Sin
19	52	1	The Lord Shall Judge the Deceitful
19	53	1	A Portrait of the Godless
19	54	1	The Lord Is Our Helper
19	55	1	Cast Thy Burden Upon the Lord
19	56	1	Fear in the Midst of Trials
19	57	1	Prayers in the Midst of Peril
19	58	1	There Is Judgment for the Wicked
19	59	1	Petition for Deliverance from Violent Men
19	60	1	Prayer for Deliverance of the Nation
19	61	1	Prayer When the Heart Is Overwhelmed
19	62	1	Waiting upon God
19	63	1	Thirsting for God
19	64	1	A Prayer for the Protection of God
19	65	1	The Provision of God Through Nature
19	66	1	Remember the Works of God
19	67	1	God Shall Govern the Earth
19	68	1	God Is the Father of the Fatherless
19	69	1	Petition for God to Draw Near
19	70	1	A Prayer for the Poor and Needy
19	71	1	Prayer for the Aged
19	72	1	The Reign of the Messiah
19	73	1	Maintaining the Perspective of Eternity
19	74	1	Petition for God to Remember His Covenant
19	75	1	God Is the Judge
19	76	1	The Glorious Might of God
19	77	1	Remembering the Greatness of God When Overwhelmed
19	78	1	God's Continued Guidance in Spite of Unbelief
19	79	1	Petition to Avenge the Defilement of Jerusalem
19	80	1	Israel's Plea for God's Mercy
19	81	1	God's Plea for Israel's Obedience
19	82	1	A Rebuke against the Wicked Judges of Israel
19	83	1	Plea for God to Destroy Enemies
19	84	1	The Blessedness of Dwelling with God
19	85	1	A Prayer for Revival
19	86	1	Teach Me Thy Way, O Lord
19	87	1	Glorious Zion, City of God
19	88	1	Crying from Deepest Affliction
19	89	1	Claiming God's Promises in Affliction
19	90	1	Teach Us to Number Our Days
19	91	1	Abiding in the Shadow of the Almighty
19	92	1	It Is Good to Praise the Lord
19	93	1	The Majesty of God
19	94	1	Vengeance Belongs to God
19	95	1	A Summons to Worship the Lord
19	96	1	Declare the Glory of God
19	97	1	Rejoice for the Lord Reigns
19	98	1	Sing unto the Lord a New Song
19	99	1	Exalt the Lord Our God
19	100	1	Serve the Lord with Gladness
19	101	1	The Habits of the Blameless
19	102	1	Prayer of the Overwhelmed and Afflicted
19	103	1	Bless the Lord, All Ye People
19	104	1	Psalm in Praise of Creation
19	105	1	God Is Faithful to His Covenant
19	106	1	We Have Sinned
19	107	1	God Satisfieth the Longings of the Soul
19	108	1	Awake and Sing Praise!
19	109	1	Song of the Slandered
19	110	1	The Coming of the Priest-King-Judge
19	111	1	A Praise for God's Tender Care
19	112	1	The Blessings of Those Who Fear the Lord
19	113	1	Praise for the Humility and Grace
19	114	1	In Praise for the Exodus
19	115	1	To God Be the Glory
19	116	1	Love the Lord for the Things He Hath Done
19	117	1	The Praise of all Nations
19	118	1	His Lovingkindness Endureth Forever 
19	119	1	Praise of the Scriptures
19	120	1	A Cry in Distress
19	121	1	God Is Our Keeper
19	122	1	Prayer for the Peace of Jerusalem
19	123	1	A Plea for God's Mercy
19	124	1	God Is on Our Side
19	125	1	Trust in the Lord and Abide Forever
19	126	1	They That Sow in Tears Shall Reap in Joy
19	127	1	Children Are an Heritage of the Lord
19	128	1	Blessings on the House of those that Fear the Lord
19	129	1	Plea of the Persecuted
19	130	1	My Soul Waits for the Lord
19	131	1	A Childlike Faith
19	132	1	Trust in the God of David
19	133	1	Beauty of the Unity of Brothers
19	134	1	Praise the Lord in the Evening
19	135	1	God Hath Done Great Things
19	136	1	His Mercy Endureth Forever
19	137	1	Tears in Exile
19	138	1	God Answered My Prayer
19	139	1	Search Me, O God
19	140	1	Keep Me from Violence
19	141	1	Set a Watch, O Lord, Before My Mouth
19	142	1	No Man Cared for My Soul
19	143	1	Teach Me to Do Thy Will
19	144	1	What Is Man?
19	145	1	Testify to God's Great Acts
19	146	1	Put Not Your Trust in Princes
19	147	1	God Heals the Brokenhearted
19	148	1	All Creation Praises the Lord
19	149	1	The Lord Taketh Pleasure in His People
19	150	1	Praise Ye the Lord
20	1	1	The Purpose of the Proverbs
20	1	8	Obey Not to Walk with Sinners
20	1	20	Seek Wisdom
20	3	1	The Benefits of Following After Wisdom
20	3	27	Withhold Not Good
20	4	1	The Father Instructs You to Wisdom
20	4	14	Avoid the Wicked
20	4	23	Keep Your Heart
20	5	1	Flee from the Strange Woman
20	5	15	Rejoice in the Wife of Your Youth
20	6	1	Avoid Surety
20	6	6	Do Not Be a Sluggard
20	6	20	Do Not Commit Adultery
20	8	1	Praise of Wisdom
20	9	13	The Foolish Woman
20	10	1	Contrasting the Godly and the Wicked
20	16	1	Encouraging the Godly Life
20	22	17	Concerning a Variety of Situations
20	25	1	Relationships with Kings
20	25	8	Relationships with Neighbours
20	25	21	Relationships with Enemies
20	25	25	Relationships with Yourself
20	26	1	Relationships with Fools
20	26	13	Relationships with Sluggards
20	26	17	Relationships with Gossips
20	27	1	Proverbs for a Variety of Activities
20	30	1	The Words of Agur
20	31	1	Wisdom for Leaders
20	31	10	A Wise Woman
21	1	1	Words of the Preacher Regarding Vanity
21	1	4	Demonstrations of Vanity
21	1	12	Vanity of Striving After Wisdom
21	2	1	Vanity of Striving After Pleasure
21	2	4	Vanity of Striving After Greatness
21	2	18	Vanity of Striving After Labor
21	2	24	Be Content
21	3	1	An Appointed Time for Everything
21	3	10	Eternity in the Hearts of Men
21	3	16	God Judges All
21	4	1	The Oppression of Evil
21	4	4	The Folly of Hard Work
21	4	13	Fleeting Popularity
21	5	1	Insufficiency of Human Religion
21	5	8	Wealth Does Not Satisfy
21	5	13	Wealth Brings Difficulty
21	5	18	Wealth Comes from God
21	6	1	There Is No Satisfaction in Wealth
21	6	3	There Is No Satisfaction in Children
21	6	4	There Is No Satisfaction in Labour
21	6	9	There Is No Satisfaction in the Future
21	7	1	A Comparison of Wisdom and Folly
21	7	15	Wisdom of Moderation
21	7	19	Strengths of Wisdom
21	8	1	Submit to Authority
21	8	10	Man Cannot Find out the Works of God
21	9	1	Judgment Comes to All Men
21	9	7	Live Joyfully While You Are Living
21	9	13	Value of Wisdom
21	10	1	Qualities of Wisdom
21	10	16	Wisdom Regarding the King
21	11	1	Wisdom Regarding Business
21	11	7	Rejoice in Your Youth
21	12	1	Remember God in Your Youth
21	12	9	Fear God and Keep His Commandments
22	1	1	The Bride Longs for Affection
22	1	9	Expression of Mutual Love
22	2	8	The King Visits the Bride's Home
22	3	1	The Bride Dreams of a Separation
22	3	6	Wedding Processional
22	4	1	Praise for the Beauty of the Bride
22	4	16	The Marriage Is Consummated
22	5	2	The Bride Dreams of a Second Separation
22	5	8	Praise for the Beauty of the Groom
22	6	4	Praise for the Beauty of the Bride
22	7	11	The Bride Desires to Visit Her Home
22	8	5	Journey and Homecoming
23	1	1	Judgment on Judah
23	2	1	Day of the Lord
23	5	1	Parable of the Vineyard
23	6	1	Isaiah Is Sent Forth
23	7	1	Sign of Immanuel
23	8	1	Sign of Maher-shalal-hash-baz
23	9	1	Prophecy of the Birth of the Messiah
23	9	8	Judgment on Ephraim
23	10	5	Destruction of Assyria
23	10	20	Remnant of Israel
23	11	1	Restoration of the Messiah's Kingdom
23	12	1	Praise in the Kingdom of the Messiah
23	13	1	Prophecies against Babylon
23	14	24	Prophecies against Assyria
23	14	28	Prophecies against Palestina
23	15	1	Prophecies against Moab
23	17	1	Prophecies against Damascus and Samaria
23	18	1	Prophecies against Ethiopia
23	19	1	Prophecies against Egypt
23	21	1	Prophecies against Babylon
23	21	11	Prophecies against Dumah (Edom)
23	21	13	Prophecies against Arabia
23	22	1	Prophecies against Jerusalem
23	23	1	Prophecies against Tyre
23	24	1	Judgments of the Tribulation
23	25	1	Israel's Praise for Blessings
23	26	1	Israel's Song of the Kingdom
23	27	1	Israel Blossoms in the New Kingdom
23	28	1	Woe to Ephraim
23	29	1	Woe to Ariel
23	30	1	Woe to an Alliance with Egypt
23	32	1	Behold the Coming King
23	33	1	Woe to the Spoiler of Jerusalem
23	34	1	Woe to the Nations
23	35	1	Behold the Coming Kingdom
23	36	1	Assyria's Challenge to God
23	37	1	God Smites Assyria
23	38	1	Hezekiah's Salvation from Sickness
23	39	1	The Sin of Hezekiah
23	40	1	Comfort of Salvation
23	40	12	Comfort of the Nature of God
23	41	1	Comfort of the Greatness of God
23	42	1	Comfort Because of the Servant of God
23	43	1	Comfort Because of the Restoration of Israel
23	45	1	Comfort Because of Cyrus
23	46	1	Babylonian Idols Are Destroyed
23	47	1	Babylon Is Destroyed
23	48	1	The Chastening of Judah
23	49	1	Plans of the Messiah
23	50	1	Obedience of the Messiah
23	51	1	Messiah's Encouragement to Israel
23	52	13	Atonement of the Messiah
23	54	1	Messiah's Promise of the Restoration of Israel
23	55	1	Messiah's Call to the World
23	56	9	Messiah's Rebuke of the Wicked
23	58	1	Blessings of True Worship
23	59	1	Sins of Israel
23	60	1	Glory of Israel in the Kingdom
23	61	1	Advents of the Messiah
23	62	1	Future of Jerusalem
23	63	1	The Day of the Vengeance of God
